group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,kw:Shoe,,rudis-alpha-2-0-adult-wrestling-shoes-happy-yellow,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,alpha,product_title,RUDIS Alpha 2.0 Adult Wrestling Shoes - Happy Yellow,false,,keyword_match,,,,https://rudis.com/products/rudis-alpha-2-0-adult-wrestling-shoes-happy-yellow
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-off-white-custom1,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-off-white-custom1
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-off-white-custom3,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-off-white-custom3
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-cream-custom1,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-cream-custom1
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-off-white-custom2,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-off-white-custom2
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-cream-custom3,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-cream-custom3
footwear,empty-type(brand-default-foot),,comfort-fleece-teams-crewneck-cream-custom2,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/comfort-fleece-teams-crewneck-cream-custom2
footwear,type:Wrestling,Wrestling,kenny-monday-1988-adult-wrestling-shoes-the-dream,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,wrestling,product_title,RUDIS Kenny Monday Adult Wrestling Shoes - The Dream,false,,keyword_match,,,,https://rudis.com/products/kenny-monday-1988-adult-wrestling-shoes-the-dream
footwear,kw:Shoe,Extras,the-dream-green-shoe-laces,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/the-dream-green-shoe-laces
footwear,empty-type(brand-default-foot),,rudis-elite-terry-crewneck-athletic-heather-gray,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/rudis-elite-terry-crewneck-athletic-heather-gray
footwear,type:Wrestling,Wrestling,rudis-sf-tbilisi-adult-wrestling-shoes-white,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,sf-tbilisi,product_title,RUDIS SF-Tbilisi Adult Wrestling Shoes - White,false,,keyword_match,,,,https://rudis.com/products/rudis-sf-tbilisi-adult-wrestling-shoes-white
