group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Shoes,Shoes,custom-tap-boot-ta960,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta960,product_title,Custom Pro Tap Boot - TA960 (Unisex),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/custom-tap-boot-ta960
footwear,type:Shoes,Shoes,custom-tap-boot-ta960a,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta960,product_title,Custom Pro Tap Boot - TA960A (Unisex),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/custom-tap-boot-ta960a
footwear,type:Shoes,Shoes,ramona-bl124,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl124,product_title,Ramona - BL124,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/ramona-bl124
footwear,type:Shoes,Shoes,vernon-md22,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/vernon-md22
footwear,type:Shoes,Shoes,vf-35,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/vf-35
footwear,type:Shoes,Shoes,sd16-light-grey-child,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd16,product_title,Bliss Stretch Canvas - SD16 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd16-light-grey-child
footwear,type:Shoes,Shoes,bolero-ballroom-shoe-bl308-bl309,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/bolero-ballroom-shoe-bl308-bl309
footwear,kw:Shoe,Keychains,mini-tap-shoe-keychain-kc02,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/mini-tap-shoe-keychain-kc02
footwear,type:Shoes,Shoes,tato-ta39,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta39,product_title,Torina - TA39L (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/tato-ta39
footwear,type:Shoes,Shoes,quade-ta29,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta29,product_title,Quade - TA29 (Child),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/quade-ta29
footwear,kw:Shoe,Ribbons & Trim,4-piece-ribbon-ac07,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,accessor,excluded,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/4-piece-ribbon-ac07
footwear,type:Shoes,Shoes,quirin-ta30,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ta30,product_title,Quirin - TA30 (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/quirin-ta30
